"nid","title","SGA_ACERVO_VIDEO","Descritor","Descritor.1","Descritor.2","Descritor.3","Descritor.4","Descritor.5","Descritor.6","Descritor.7","Descritor.8","Descritor.9","Descritor.10","Descritor.11","Descritor.12","Descritor.13","Descritor.14","Descritor.15","Descritor.16","Descritor.17","Descritor.18","Descritor.19","Descritor.20","Descritor.21","Descritor.22"
"1677","DO VOTO NO SACO DO REI DA BALA CHITA","2146","1191","1389",,,,,,,,,,,,,,,,,,,,,
"1678","GRANDE RIO THERMAL,O","2147","1345",,,,,,,,,,,,,,,,,,,,,,
"1679","MAKING OF DO CIRCUITO DE EXIBIÇÃO NAS CIDADES","2148",,,,,,,,,,,,,,,,,,,,,,,
"1680","EU VENHO DE LONGE","2149","1170","1065","1559",,,,,,,,,,,,,,,,,,,,
"1681","AXÉ DIGNIDADE","2150","1386","1219",,,,,,,,,,,,,,,,,,,,,
"1682","NAVIO NEGREIRO","2151","1386","1219",,,,,,,,,,,,,,,,,,,,,
"1683","LÁ DO LESTE","2152","1392","1170","1650","1049",,,,,,,,,,,,,,,,,,,
"1684","PASSAGEM DA NOITE, A","2153","1301","1038",,,,,,,,,,,,,,,,,,,,,
"1685","TEKO REXAI - SAÚDE GUARANI MBYÁ","2154","1621","1393","1240","1239",,,,,,,,,,,,,,,,,,,
"1686","MBARAKÁ - A PALAVRA QUE AGE","2155","1621","1044",,,,,,,,,,,,,,,,,,,,,
"1687","QUARTA DIMENSÃO, A.","2156","1301","1230","1259","1057",,,,,,,,,,,,,,,,,,,
"1688","ESPAÇOS NUS - VIVER É CIRCULAR","2157","1276","1110",,,,,,,,,,,,,,,,,,,,,
"1689","HOAX, OS","2158","1433","1378","1057",,,,,,,,,,,,,,,,,,,,
"1690","MATO GROSSO. O MAIOR SERTÃO BRASILEIRO","2159","1378","1133",,,,,,,,,,,,,,,,,,,,,
"1691","GODIN","2160","1200","1581","1117",,,,,,,,,,,,,,,,,,,,
"1692","Gretchen Filme Estrada","2167","1203","1165",,,,,,,,,,,,,,,,,,,,,
"1693","VÊNUS NEGRA, A","2169",,,,,,,,,,,,,,,,,,,,,,,
"1694","RAP NEGRO EM LISBOA, O","2171","1178","1708","1631","1170",,,,,,,,,,,,,,,,,,,
"1695","DIABO ENTRE AS FLORES, O","2186","1540","1263","1203",,,,,,,,,,,,,,,,,,,,
"1696","FILHOS. ALMA PARTIDA","2187","1540","1200","1412",,,,,,,,,,,,,,,,,,,,
"1697","GORRI","2188","1026","1540",,,,,,,,,,,,,,,,,,,,,
"1698","SESSÃO DE TRANSE BALINESA, UMA","2173","1525","1230","1239",,,,,,,,,,,,,,,,,,,,
"1699","JERO JERO. UM TRANSE BALINÊS OBSERVADO","2174","1525","1239",,,,,,,,,,,,,,,,,,,,,
"1700","MEIO É A MASSAGEM, O","2175","1525","1230","1239","1245",,,,,,,,,,,,,,,,,,,
"1701","JERO TAPAKAN: histórias da vida de uma curadora balinesa","2176","1525","1239","1230","1245",,,,,,,,,,,,,,,,,,,
"1702","ÁGUA DAS PALAVRAS:ecologia cultural do leste da Indonesia","2177","1525","1008","1230",,,,,,,,,,,,,,,,,,,,
"1703","LANÇA E ESPADA:PAGAMENTO CERIMONIAL DA COMPRA DA NOIVA","2178","1525","1231","1230",,,,,,,,,,,,,,,,,,,,
"1704","CELEBRAÇÃO DAS ORIGENS","2179","1525","1230","1253",,,,,,,,,,,,,,,,,,,,
"1705","LIBERANDO ESPÍRITOS - um vilarejo de cremação em Bali","2180","1233","1525",,,,,,,,,,,,,,,,,,,,,
"1706","NGARAP: LUTANDO POR UM CADÁVER","2181","1525","1233",,,,,,,,,,,,,,,,,,,,,
"1707","JOGO DA VIDA, NO - uma performance wayang no leste de Java","2182","1230","1070","1525",,,,,,,,,,,,,,,,,,,,
"1708","CONSULTANDO EMBAH WALI","2183",,,,,,,,,,,,,,,,,,,,,,,
"1709","NÓ","2184","1301","1270","1057",,,,,,,,,,,,,,,,,,,,
"1710","IPPO IPPO, DEGRAU POR DEGRAU","2185","1301","1239",,,,,,,,,,,,,,,,,,,,,
"1711","GRAJAÚ, ONDE SÃO PAULO COMEÇA","2191","1392","1505","1050",,,,,,,,,,,,,,,,,,,,
"1712","DJENEBA. UMA MULHER MINYANKA DO SUL DO MALI","2193","1165","1276",,,,,,,,,,,,,,,,,,,,,
"1713","MURDERBALL - PAIXÃO & GLÓRIA","2194",,,,,,,,,,,,,,,,,,,,,,,
"1714","DIÁLOGOS","2195",,,,,,,,,,,,,,,,,,,,,,,
"1715","TRÂNSITOS CAIÇARAS EM REDES FANDANGUEIRAS","2196",,,,,,,,,,,,,,,,,,,,,,,
"1716","OUTRA CIDADE","2197",,,,,,,,,,,,,,,,,,,,,,,
"1717","CARTAS PARA ANGOLA","2198",,,,,,,,,,,,,,,,,,,,,,,
"1718","ARTEFATOS INDÍGENAS NO PAVILHÃO DAS CULTURAS BRASILEIRAS","2200",,,,,,,,,,,,,,,,,,,,,,,
"1719","INSTALAÇÕES-RITUAIS","2201","1212","1383",,,,,,,,,,,,,,,,,,,,,
"1720","LUIZ POETA","2202",,,,,,,,,,,,,,,,,,,,,,,
"1721","CLUBE DO PAUZINHO, O - 50 ANOS DO BAEPENDI PAUZINHO CLUBE","2203","1270","1388","1086",,,,,,,,,,,,,,,,,,,,
"1722","BATISMO GUARANI","2204","1621","1392","1383","1230",,,,,,,,,,,,,,,,,,,
"1723","HABITANTES DO ARROIO","2205","1396","1133","1191",,,,,,,,,,,,,,,,,,,,
"1724","Nẽn ã tỹ ẽg vẽjẽn nĩm tĩ - A MATA É QUE MOSTRA NOSSA COMIDA","2206","1068","1419","1396",,,,,,,,,,,,,,,,,,,,
"1725","Nhandé va’e kue meme’ĩ - OS SERES DA MATA E SUA VIDA COMO PESSOAS","2207","1396","1068","1621",,,,,,,,,,,,,,,,,,,,
"1726","CARMEN JUNQUEIRA-KAMAIURÁ , A ANTROPOLOGIA MENOR","2208","1006","1392","1458",,,,,,,,,,,,,,,,,,,,
"1727","PIEDADE BERÇO DE SAMBA, TERRA DE BAMBA","2209","1334","1175",,,,,,,,,,,,,,,,,,,,,
"1728","ESTAMIRA","2210","1386","1154","1239","1110",,,,,,,,,,,,,,,,,,,
"1729","RODA","2211","1668","1175","1380",,,,,,,,,,,,,,,,,,,,
"1730","VOO DA BELEZA, O","2217","1291","1248","1720",,,,,,,,,,,,,,,,,,,,
"1731","POEIRA E O VENTO, A","2218","1380","1133",,,,,,,,,,,,,,,,,,,,,
"1732","NAS TERRAS DO BEM-VIRÁ","2219","1285","1042","1085",,,,,,,,,,,,,,,,,,,,
"1733","SOBRE RIOS E CÓRREGOS","2220","1049","1392","1050","1133",,,,,,,,,,,,,,,,,,,
"1734","NÚMERO ZERO","2221","1060","1110","1154","1345",,,,,,,,,,,,,,,,,,,
"1735","UM LUGAR AO SOL","2222","1049","1513","1393","1559","1190",,,,,,,,,,,,,,,,,,
"1736","NANA S DIARY","2223","1171","1295","1276",,,,,,,,,,,,,,,,,,,,
"1737","CÃMARA VIAJANTE","2224","1105","1505","1384","1261",,,,,,,,,,,,,,,,,,,
"1738","BABÁS","2225","1085","1386","1261","1165",,,,,,,,,,,,,,,,,,,
"1739","TABOQUEIROS","2226","1263","1302","1135","1118",,,,,,,,,,,,,,,,,,,
"1740","NARRADORES URBANOS, SÃO PAULO: RUTH CARDOSO","2227","1049","1006","1392",,,,,,,,,,,,,,,,,,,,
"1741","BEIJO PARA GABRIELA, UM","2228","1210","1113","1386","1165",,,,,,,,,,,,,,,,,,,
"1742","ROÇA MANDIOCA","2229","1263","1380","1009",,,,,,,,,,,,,,,,,,,,
"1743","BH SOUL","2230","1651","1173","1380","1178",,,,,,,,,,,,,,,,,,,
"1744","FALA MULHER","2231","1101","1261","1165",,,,,,,,,,,,,,,,,,,,
"1745","PALAVRA, A","2232","1130","1708","1173","1392",,,,,,,,,,,,,,,,,,,
"1746","Luz - processo de gentrificação em São Paulo","2233","1393","1050","1154","1110",,,,,,,,,,,,,,,,,,,
"1747","CAIÇARAS, OS HOMENS QUE CANTAM","2234","1392","1173","1095",,,,,,,,,,,,,,,,,,,,
"1748","JEPEA YTA - A LENHA PRINCIPAL","2235","1621","1079","1629",,,,,,,,,,,,,,,,,,,,
"1749","PRO FILHO QUE PRECISAR - HISTÓRIA DE MÃE HILSA MUKALÊ","2236","1295","1442","1219",,,,,,,,,,,,,,,,,,,,
"1750","FADO É BOM DEMAIS, O","2237","1173","1386","1212",,,,,,,,,,,,,,,,,,,,
"1751","CONFLITOS DE FÉ","2238","1353","1212","1116","1386",,,,,,,,,,,,,,,,,,,
"1752","POSES DO 19- RETRATOS DE MILITÃO AUGUSTO DE AZEVEDO","2239","1105","1113",,,,,,,,,,,,,,,,,,,,,
"1753","DONA JOVENTINA","2240","1513","1171","1516",,,,,,,,,,,,,,,,,,,,
"1754","NUNCA MAIS BRIGAREI PARA SEMPRE","2241","1286","1343","1038","1112","1091",,,,,,,,,,,,,,,,,,
"1755","PARALELO 10","2242","1118","1193","1092",,,,,,,,,,,,,,,,,,,,
"1756","ESSE SALMÃO CHAMADO DESEJO. A FÁBRICA INCERTA DO MEIO AMBIENTE","2243","1133","1257","1316",,,,,,,,,,,,,,,,,,,,
"1757","SALMÃO QUE INCOMODA,O. O CHILE NA GLOBALIZAÇÃO","2470","1200","1257",,,,,,,,,,,,,,,,,,,,,
"1758","PROJETO PERIFERIAÇÃO - MÚSICA E AUDIOVISUAL NA QUEBRADA","2245","1708","1170","1393",,,,,,,,,,,,,,,,,,,,
"1759","PERDIDO,PERDIDO,PERDIDO - DIÁRIOS, NOTAS E ESBOÇOS - 1-2-3","2246","1036","1286","1359",,,,,,,,,,,,,,,,,,,,
"1760","PERDIDO,PERDIDO,PERDIDO - DIÁRIOS, NOTAS E ESBOÇOS - 4-5-6","2247","1036","1286","1359",,,,,,,,,,,,,,,,,,,,
"1761","ARIMAKU, A OUTRA OBSCURIDADE","2248","1283","1574",,,,,,,,,,,,,,,,,,,,,
"1762","RESISTÊNCIA NA LINHA NEGRA","2249","1044","1283",,,,,,,,,,,,,,,,,,,,,
"1763","NABUSÍMAKE, MEMORIA DE UMA INDEPENDENCIA","2250","1092","1574","1223",,,,,,,,,,,,,,,,,,,,
"1764","FUTURO DO PASSADO - PARQUES ARQUEOLÓGICOS DA COLÔMBIA, O","2252","1283","1021","1042",,,,,,,,,,,,,,,,,,,,
"1765","KITEK KIWE - NOSSA MEMORIA","2256","1283","1271","1042","1118",,,,,,,,,,,,,,,,,,,
"1766","ENLAÇANDO O PASTO","2257",,,,,,,,,,,,,,,,,,,,,,,
"1767","ESTRADA DO SOL","2258","1306","1393","1559","1445",,,,,,,,,,,,,,,,,,,
"1768","ARTE E A RUA, A","2259","1047","1170","1650","1393","1708","1505",,,,,,,,,,,,,,,,,
"1769","CASAMENTO NO PAQUISTÃO, UM - SÉRIE CINEMA & ANTROPOLOGIA","2260","1599","1231",,,,,,,,,,,,,,,,,,,,,
"1770","ROSTOS NA MULTIDÃO - SÉRIE CINEMA E ANTROPOLOGIA","2261","1289","1530",,,,,,,,,,,,,,,,,,,,,
"1771","ILHA GRANDE EM OUTROS TEMPOS","2262","1209","1386","1147",,,,,,,,,,,,,,,,,,,,
"1772","MULHERES DE IMBURANA","2263","1505","1212","1220","1302",,,,,,,,,,,,,,,,,,,
"1773","SHAWANTAN ANA, LUGAR DE ESPERA","2264","1476","1147","1112",,,,,,,,,,,,,,,,,,,,
"1774","SÃO BERNARDO","2265","1292","1038","1113",,,,,,,,,,,,,,,,,,,,
"1775","MAIORIA ABSOLUTA","2266","1154","1042","1113",,,,,,,,,,,,,,,,,,,,
"1776","CANTOS DE TRABALHO","2267","1461","1392","1170","1212","1516",,,,,,,,,,,,,,,,,,
"1777","SOBRE A CONGADA DE ILHA BELA","2268",,,,,,,,,,,,,,,,,,,,,,,
"1778","TEMPO DE PEDAL","2269","1261","1540",,,,,,,,,,,,,,,,,,,,,
"1779","APROPRIANDO-SE DA CIDADE","2270",,,,,,,,,,,,,,,,,,,,,,,
"1780","SEM LIMITES","2272","1050","1540","1191","1048",,,,,,,,,,,,,,,,,,,
"1781","PÁSSARO QUE COMEU, O","2271","1001","1540",,,,,,,,,,,,,,,,,,,,,
"1782","CORAL DE PARATY-MIRIM","2273","1621","1170","1060",,,,,,,,,,,,,,,,,,,,
"1783","MORADORES DE RUA","2274","1154","1392","1337",,,,,,,,,,,,,,,,,,,,
"1784","MBYAI PIRAGUI","2275","1155","1621","1386",,,,,,,,,,,,,,,,,,,,
"1785","TAVA, A CASA DE PEDRA","2276","1212","1155","1621",,,,,,,,,,,,,,,,,,,,
"1786","AVATI NHEMONGAAI - O BATISMO DO MILHO EM ARAPONGA","2277","1230","1621","1559",,,,,,,,,,,,,,,,,,,,
"1787","LÍNGUA GAVIÃO ASSOBIADA","2278","1434","1515","1389",,,,,,,,,,,,,,,,,,,,
"1788","KYRINGUE NMEMBOA - A REZA DAS CRIANÇAS","2279","1621","1170","1047","1060","1386",,,,,,,,,,,,,,,,,,
"1789","XINGU","2280","1285","1043","1133","1113",,,,,,,,,,,,,,,,,,,
"1790","VESTIDO DE LAERTE","2281","1392","1038","1505",,,,,,,,,,,,,,,,,,,,
"1791","ROBERTO DAMATTA, SEUS CARNAVAIS, MALANDROS E HERÓIS","2282","1006","1386","1113",,,,,,,,,,,,,,,,,,,,
"1792","CONSTANTINO","2283","1147","1589","1097",,,,,,,,,,,,,,,,,,,,
"1793","REIS, OS VIOLEIROS DE PALMITAL","2284","1170","1212","1230","1393",,,,,,,,,,,,,,,,,,,
"1794","MUTUM","2285","1380","1060","1038",,,,,,,,,,,,,,,,,,,,
"1795","NHANDE MBYA REKO - A CULTURA GUARANI","2286","1621","1559","1057",,,,,,,,,,,,,,,,,,,,
"1796","HOMEM DO PAU BRASIL, O","2287","1559","1038","1113",,,,,,,,,,,,,,,,,,,,
"1797","MATARAM MEU IRMÃO","2288","1271","1049","1392",,,,,,,,,,,,,,,,,,,,
"1798","ANO EM QUE MEUS PAIS SAÍRAM DE FÉRIAS, O","2289","1060","1087","1076","1113",,,,,,,,,,,,,,,,,,,
"1799","REVELANDO OS BRASIS ANO IV","2290","1113","1037","1038","1036",,,,,,,,,,,,,,,,,,,
"1800","GALINHA OU EU ?, A","2291","1383","1038","1042",,,,,,,,,,,,,,,,,,,,
"1801","TAMANCA DE MADEIRA","2292","1263","1042","1038",,,,,,,,,,,,,,,,,,,,
"1802","PARTITURAS DO TEMPO","2293","1170","1162","1038","1388",,,,,,,,,,,,,,,,,,,
"1803","DOCE AMARGO","2294","1263","1057","1391","1038",,,,,,,,,,,,,,,,,,,
"1804","MUNDO É PEQUENO, O","2295","1042","1263","1038","1380",,,,,,,,,,,,,,,,,,,
"1805","Ô CASAMENTO","2296","1231","1038","1380",,,,,,,,,,,,,,,,,,,,
"1806","SAGA DE UM CARVOEIRO","2297","1261","1379","1038",,,,,,,,,,,,,,,,,,,,
"1807","TEMPO E A HISTÓRIA, O","2298","1137","1385",,,,,,,,,,,,,,,,,,,,,
"1808","MATO ALTO - PEDRA POR PEDRA","2299","1261","1147","1042","1302",,,,,,,,,,,,,,,,,,,
"1809","ROTA DÓRIA","2300","1261","1085","1392","1404","1113",,,,,,,,,,,,,,,,,,
"1810","MEMÓRIA DA TERRA","2301","1388","1023",,,,,,,,,,,,,,,,,,,,,
"1811","SABES QUEM SOU?","2302","1133","1295",,,,,,,,,,,,,,,,,,,,,
"1812","QUATRO HINOS DE UMA ANTONINA SÓ","2303","1170","1116","1383",,,,,,,,,,,,,,,,,,,,
"1813","ENTERRO","2304","1042","1379","1038",,,,,,,,,,,,,,,,,,,,
"1814","TRÊS CHOROS PELA MINHA MORTE","2305","1159","1038","1380",,,,,,,,,,,,,,,,,,,,
"1815","M BOY GUAÇU","2306","1155","1388",,,,,,,,,,,,,,,,,,,,,
"1816","DUAS CRUZES","2307","1155","1388",,,,,,,,,,,,,,,,,,,,,
"1817","CURVA ELAN DIAS","2308","1378","1155",,,,,,,,,,,,,,,,,,,,,
"1818","MULHER DE BRANCO, A","2309","1155","1295",,,,,,,,,,,,,,,,,,,,,
"1819","MITO NATIVO DO ARCO ÍRIS, O","2310","1159","1155","1295",,,,,,,,,,,,,,,,,,,,
"1820","SONHO DE MANOEL MESSIAS, O","2311","1263","1170","1385",,,,,,,,,,,,,,,,,,,,
"1821","PORQUÊ DAS COISAS, O","2312","1263","1240","1302",,,,,,,,,,,,,,,,,,,,
"1822","DOM DE DEUS","2313","1028","1505","1383","1038",,,,,,,,,,,,,,,,,,,
"1823","CONSERTANDO CONCERTINAS","2314","1174","1334",,,,,,,,,,,,,,,,,,,,,
"1824","NA CABEÇA DO POVO","2315","1271","1042","1382",,,,,,,,,,,,,,,,,,,,
"1825","HOMEM E A SERRA, O","2316","1042","1382","1240","1722",,,,,,,,,,,,,,,,,,,
"1826","ILHAS DA MINHA VIDA, AS","2317","1292","1057",,,,,,,,,,,,,,,,,,,,,
"1827","QUEBRADEIRA","2318","1042","1263","1377",,,,,,,,,,,,,,,,,,,,
"1828","VIDA EM TRONCO","2319","1032","1391",,,,,,,,,,,,,,,,,,,,,
"1829","HOMEM, A PEDRA E A LIDA, O","2320","1135","1380","1112","1261",,,,,,,,,,,,,,,,,,,
"1830","VOO DO CAÇADOR, O","2321","1254","1295","1133",,,,,,,,,,,,,,,,,,,,
"1831","TOCANDO UM BAIXO","2322","1257","1154","1261","1382",,,,,,,,,,,,,,,,,,,
"1832","DO VIOLÃO QUEBRADO AO PONTO DE CULTURA TRABALHARTE","2323","1172","1079","1334",,,,,,,,,,,,,,,,,,,,
"1833","PIAÇAVA, A (A PIAÇABA)","2324","1136","1261","1294",,,,,,,,,,,,,,,,,,,,
"1834","MESTRES DA CONGADA FUNDOENSE","2325","1461","1170","1212","1334",,,,,,,,,,,,,,,,,,,
"1835","ARTE DO BARRO, A","2326","1031","1505","1261","1384",,,,,,,,,,,,,,,,,,,
"1836","VOLTAS DO MUNDO, AS","2327","1723","1047","1382",,,,,,,,,,,,,,,,,,,,
"1837","LOUCOS POR BOCHA","2328","1086","1388",,,,,,,,,,,,,,,,,,,,,
"1838","RAPADURA É NOSSA, A","2329","1263","1008","1384",,,,,,,,,,,,,,,,,,,,
"1839","BOI ROUBADO, O","2330","1170","1263","1295","1001","1098",,,,,,,,,,,,,,,,,,
"1840","E VERÁS COMO ELES QUEREM NO CHILE","2331","1079","1116","1191","1449","1162",,,,,,,,,,,,,,,,,,
"1841","TANTAWAWAS - MEMORIAL DO INDOAMERICANO","2332","1212","1162","1155","1449","1271",,,,,,,,,,,,,,,,,,
"1842","CHEGARAM PARA FICAR. A PRESENÇA LAKITA NA PÁSCOA DOS NEGROS","2333",,,,,,,,,,,,,,,,,,,,,,,
"1843","DISCUSSÃO DE CASAMENTO, UMA","2334","1231","1097","1403",,,,,,,,,,,,,,,,,,,,
"1844","JOGO DE LEÃO","2335","1060","1254","1403","1724",,,,,,,,,,,,,,,,,,,
"1845","N/UM TCHAI: O CERIMONIAL DE DANÇA DOS BOSQUÍMANOS !KUNG.","2336",,,,,,,,,,,,,,,,,,,,,,,
"1846","RELAÇÃO DE BRINCADEIRA, UMA","2337","1097","1724","1403",,,,,,,,,,,,,,,,,,,,
"1847","CAÇADORES, OS","2338","1254","1403",,,,,,,,,,,,,,,,,,,,,
"1848","RITUAL DE PASSAGEM, UM","2339","1254","1047","1403","1230",,,,,,,,,,,,,,,,,,,
"1849","MELÕES AMARGOS","2340","1255","1508","1170",,,,,,,,,,,,,,,,,,,,
"1850","DIREITO DE ASILO - IMAGINÁRIO E RELATO DA MIGRAÇÃO DA ERITREA E LAMPEDUSA","2341","1164","1725","1028",,,,,,,,,,,,,,,,,,,,
"1851","ERMANNO STRADELLI - O FILHO DA COBRA GRANDE","2342","1285","1306","1118","1113",,,,,,,,,,,,,,,,,,,
"1852","IDEIAS DO CINEMA","2343","1639","1036","1193","1191",,,,,,,,,,,,,,,,,,,
"1853","SOBRE ANOS 60","2344","1036","1113",,,,,,,,,,,,,,,,,,,,,
"1854","ANOS 70: TRAJETÓRIAS","2345","1113","1036","1208","1191",,,,,,,,,,,,,,,,,,,
"1855","BRASIL DA VIRADA, O","2346","1114","1158",,,,,,,,,,,,,,,,,,,,,
"1856","CAMINHO DA COPA, A","2347","1087","1086","1113","1191",,,,,,,,,,,,,,,,,,,
"1857","INQUIETANTE JOGO DO MELÃO, O","2348","1170","1070","1403",,,,,,,,,,,,,,,,,,,,
"1858","CASA PARA O POVO","2349","1110","1591","1631","1025",,,,,,,,,,,,,,,,,,,
"1859","MADEIRA À VONTADE E AÇÚCAR QUEIMADO","2350","1172","1230","1449","1118","1270",,,,,,,,,,,,,,,,,,
"1860","OBRIGAÇÃO DO ESTADO DE CONSULTAR OS POVOS INDÍGENAS, A","2351","1193","1113","1074",,,,,,,,,,,,,,,,,,,,
"1861","PERIFERIA É O CENTRO, A - 10 ANOS DO PROGRAMA VAI","2352","1708","1505","1392",,,,,,,,,,,,,,,,,,,,
"1862","MAIORES VENTURAS, AS - JORNADA DE ROQUE LARAIA","2353","1006","1113","1079","1673",,,,,,,,,,,,,,,,,,,
"1863","ATRÁS DA PORTA","2354","1386","1110","1074","1154","1271",,,,,,,,,,,,,,,,,,
"1864","CIÊNCIA ENCANTADA, UMA","2355","1212","1382","1678","1230",,,,,,,,,,,,,,,,,,,
"1865","BODAS DE ARUANDA","2356","1212","1382","1443","1230",,,,,,,,,,,,,,,,,,,
"1866","HIATO","2357","1110","1074","1154","1386",,,,,,,,,,,,,,,,,,,
"1867","CHOQUE","2358","1262","1154","1386",,,,,,,,,,,,,,,,,,,,
"1868","SOMBRA DA MARQUISE, À","2359","1337","1154","1386",,,,,,,,,,,,,,,,,,,,
"1869","ENTRE","2360","1110","1386","1154",,,,,,,,,,,,,,,,,,,,
"1870","RUÍDO NEGRO","2361","1147","1085","1165","1386",,,,,,,,,,,,,,,,,,,
"1871","EGON SCHADEN AOS CEM ANOS","2362","1391","1182","1006",,,,,,,,,,,,,,,,,,,,
"1872","MANIFESTAÇÕES ARTÍSTICAS - SEMINÁRIO CEM ANOS DE EGON SCHADEN","2363","1505","1516","1391",,,,,,,,,,,,,,,,,,,,
"1873","EGON FRANCISCO WILLIBALD SCHADEN","2364","1182","1006","1391",,,,,,,,,,,,,,,,,,,,
"1874","GARRA XAVANTE - DOCUMENTÁRIO MUSICAL","2365","1170","1087","1388",,,,,,,,,,,,,,,,,,,,
"1875","Ô, DE CASA","2366","1047","1724","1147","1380",,,,,,,,,,,,,,,,,,,
"1876","10, RUE LESAGE,BELLEVILLE: ARQUEOLOGIA URBANA DE UMA BAIRRO PARISIENSE","2367","1665","1147","1050",,,,,,,,,,,,,,,,,,,,
"1877","ESTAÇÃO BAHIA","2368","1116","1065",,,,,,,,,,,,,,,,,,,,,
"1878","QUEBRADEIRAS DE CÔCO DE BABAÇU","2369","1135","1377","1165","1263",,,,,,,,,,,,,,,,,,,
"1879","DA TERRA","2370","1175","1065","1386","1113",,,,,,,,,,,,,,,,,,,
"1880","BRASIL DE PERO VAZ CAMINHA, O","2371","1113","1116",,,,,,,,,,,,,,,,,,,,,
"1881","NARRADORES URBANOS - ALBA ZALUAR","2372","1006","1559","1331",,,,,,,,,,,,,,,,,,,,
"1882","NARRADORES URBANOS - ANTONIO A. ARANTES","2373","1520","1392","1191",,,,,,,,,,,,,,,,,,,,
"1883","NARRADORES URBANOS - HELIO R. S. SILVA","2374","1047","1386","1337","1060","1248",,,,,,,,,,,,,,,,,,
"1884","SANGOMA - SAÚDE ÀS MULHERES NEGRAS","2375","1239","1392","1353","1259",,,,,,,,,,,,,,,,,,,
"1885","DJANDJUMA: NOSSA ESSÊNCIA","2376","1259","1505","1708","1392",,,,,,,,,,,,,,,,,,,
"1886","ARBA MINCH - FESTIVAL DE MÚSICA E DANÇA 2005","2377","1324","1170","1070",,,,,,,,,,,,,,,,,,,,
"1887","HOJE TEM ALEGRIA","2378","1384","1261","1505",,,,,,,,,,,,,,,,,,,,
"1888","PIXOTE 30 ANOS DEPOIS","2379","1271","1060","1386","1154",,,,,,,,,,,,,,,,,,,
"1889","NORMAL","2380","1248","1670","1504","1162",,,,,,,,,,,,,,,,,,,
"1890","SAMIRA","2381",,,,,,,,,,,,,,,,,,,,,,,
"1891","DO BRASIL PARA O JAPÃO","2382","1301","1162","1261","1116",,,,,,,,,,,,,,,,,,,
"1892","EVANDRO CARLOS JARDIM, - NAS MARGENS DO TEMPO","2383","1028","1505","1392","1182",,,,,,,,,,,,,,,,,,,
"1893","ATÉ AQUI CHEGOU MALVERDE","2384","1722","1486","1155",,,,,,,,,,,,,,,,,,,,
"1894","UM SENHOR DO BRASIL VISITANDO BRASILEIROS NO JAPÃO","2385","1162","1116","1301","1092",,,,,,,,,,,,,,,,,,,
"1895","MOMENTO TÃO LEVE, UM","2386","1105","1057","1316","1182",,,,,,,,,,,,,,,,,,,
"1896","SÉCULO DE CARTIER-BRESSON, O","2387","1182","1105","1112","1316",,,,,,,,,,,,,,,,,,,
"1897","GUARDIÃS DO QUEIJO COALHO DO SERTÃO","2388","1008","1263","1394","1165",,,,,,,,,,,,,,,,,,,
"1898","MULHERES MANGABEIRAS","2389","1263","1165","1394","1136",,,,,,,,,,,,,,,,,,,
"1899","TERRA É NOSSA MÃE, A","2390","1001","1042","1418","1621",,,,,,,,,,,,,,,,,,,
"1900","IZABEL, FACAS E FLORES","2391","1259","1708","1392",,,,,,,,,,,,,,,,,,,,
"1901","DONNE, PERIFERIA E ARTE","2392","1259","1708","1392",,,,,,,,,,,,,,,,,,,,
"1902","VIDA PRIVADA DOS HIPOPÓTAMOS, A","2393","1404","1209","1038","1037",,,,,,,,,,,,,,,,,,,
"1903","TRANSE E DANÇA EM BALI","2394","1070","1230","1525",,,,,,,,,,,,,,,,,,,,
"1904","PRIMEIROS ANOS DE KARBA, OS - UM ESTUDO DA INFÂNCIA BALINESA","2395","1062","1525",,,,,,,,,,,,,,,,,,,,,
"1905","PRIMEIROS DIAS NA VIDA DE UM BEBÊ DA NOVA GUINEA, OS","2396","1235","1097","1075",,,,,,,,,,,,,,,,,,,,
"1906","APRENDENDO A DANÇAR EM BALI","2398","1070","1525","1230",,,,,,,,,,,,,,,,,,,,
"1907","BANHANDO BEBÊS EM TRÊS CULTURAS","2397","1060","1525","1097","1075",,,,,,,,,,,,,,,,,,,
"1908","FAMÍLIA BALINESA, UMA","2399","1060","1079","1525","1075",,,,,,,,,,,,,,,,,,,
"1909","RIVALIDADE INFANTIL EM BALI E NOVA GUINÉ, A","2400","1062","1525","1075",,,,,,,,,,,,,,,,,,,,
"1910","O QUE LÉVI-STRAUSS DEVE AOS AMERÍNDIOS","2401","1718","1182","1006","1316",,,,,,,,,,,,,,,,,,,
"1911","BRIGA DO CACHORRO COM A ONÇA, A","2402","1170","1440","1174",,,,,,,,,,,,,,,,,,,,
"1912","NARRATIVAS DA SÉ","2403","1049","1392","1130","1259",,,,,,,,,,,,,,,,,,,
"1913","PARI, UM BAIRRO DOCE","2404","1162","1262","1393",,,,,,,,,,,,,,,,,,,,
"1914","SOBREVIVA","2405","1392","1261","1154","1038",,,,,,,,,,,,,,,,,,,
"1915","GRANDE VENCEDOR, O","2406","1271","1154","1393","1038",,,,,,,,,,,,,,,,,,,
"1916","PAI NOSSO DOS CINEASTAS","2407","1036","1038","1392",,,,,,,,,,,,,,,,,,,,
"1917","DESENCONTROS","2408","1004","1392","1038",,,,,,,,,,,,,,,,,,,,
"1918","KATMANDU","2409","1057","1559",,,,,,,,,,,,,,,,,,,,,
