nid,title,SGA ACERVO IMAGEM,SGA ACERVO IMAGEM,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,,
3260,CH-CHACO-0007,006289,6289,119,746,,,,,,,285,,,, , , , ,,,,,,,,6289
3261,CH-CHACO-0008,006290,6290,119,746,,,,,,, , , , , , , , ,,,,,,,,6290
3262,CH-CHACO-0009,006291,6291,119,746,,,,,,,474,,,, , , , ,,,,,,,,6291
3263,GI-GUARANI-0001,006097,6097,62,418,660,,,,,, , , , , , , , ,,,,,,,,6097
3264,GI-GUARANI-0002,006098,6098,148,,,,,,,,660,,,,413,,,,,,,,,,,6098
3265,GI-GUARANI-0003,011233,11233,660,101,418,,,,,, , , , , , , , ,,,,,,,,11233
3266,GI-GUARANI-0004,006100,6100,427,660,,,,,,,50,,,, , , , ,,,,,,,,6100
3267,GI-GUARANI-0005,006101,6101,427,660,,,,,,,50,,,, , , , ,,,,,,,,6101
3268,GI-GUARANI-0006,006102,6102,101,,,,,,,,660,,,,427,,,,,,,,,,,6102
3269,GI-GUARANI-0007,006103,6103,101,418,660,,,,,, , , , , , , , ,,,,,,,,6103
3270,GI-GUARANI-0008,006104,6104,101,418,660,,,,,, , , , , , , , ,,,,,,,,6104
3271,GI-GUARANI-0009,006105,6105,119,418,660,,,,,, , , , , , , , ,,,,,,,,6105
3272,GI-GUARANI-0010,006106,6106,119,418,660,,,,,, , , , , , , , ,,,,,,,,6106
3273,GI-GUARANI-0011,006107,6107,119,418,660,,,,,, , , , , , , , ,,,,,,,,6107
3274,GI-GUARANI-0012,006108,6108,119,418,660,,,,,, , , , , , , , ,,,,,,,,6108
3275,GI-GUARANI-0013,006109,6109,172,418,660,,,,,, , , , , , , , ,,,,,,,,6109
3276,GI-GUARANI-0014,006110,6110,62,172,418,660,,,,, , , , , , , , ,,,,,,,,6110
3277,GI-GUARANI-0015,006111,6111,172,173,418,660,,,,, , , , , , , , ,,,,,,,,6111
3278,GI-GUARANI-0016,006112,6112,172,418,660,,,,,, , , , , , , , ,,,,,,,,6112
3279,GI-GUARANI-0017,006113,6113,172,418,660,,,,,, , , , , , , , ,,,,,,,,6113
3280,GI-GUARANI-0018,006114,6114,20,114,413,660,,,,, , , , , , , , ,,,,,,,,6114
3281,GI-GUARANI-0019,006115,6115,427,660,,,,,,,126,,,, , , , ,,,,,,,,6115
3282,GI-GUARANI-0020,006116,6116,18,427,660,,,,,, , , , , , , , ,,,,,,,,6116
3283,GI-GUARANI-0021,006117,6117,101,263,418,660,,,,, , , , , , , , ,,,,,,,,6117
3284,GI-GUARANI-0022,006061,6061,181,414,660,730,,,,, , , , , , , , ,,,,,,,,6061
3285,GI-GUARANI-0023,006062,6062,414,660,,,,,,,730,126,,, , , , ,,,,,,,,6062
3286,GI-GUARANI-0024,006063,6063,119,414,660,,,,,, , , , , , , , ,,,,,,,,6063
3287,GI-GUARANI-0025,006064,6064,58,114,414,660,,,,, , , , , , , , ,,,,,,,,6064
3288,GI-GUARANI-0026,006065,6065,58,114,414,660,,,,, , , , , , , , ,,,,,,,,6065
3289,GI-GUARANI-0027,006066,6066,101,414,660,,,,,, , , , , , , , ,,,,,,,,6066
3290,GI-GUARANI-0028,006067,6067,62,172,414,660,,,,, , , , , , , , ,,,,,,,,6067
3291,GI-GUARANI-0029,006068,6068,101,414,660,,,,,, , , , , , , , ,,,,,,,,6068
3292,GI-GUARANI-0030,006069,6069,414,660,,,,,,,94,,,, , , , ,,,,,,,,6069
3293,GI-GUARANI-0031,006070,6070,101,414,660,,,,,, , , , , , , , ,,,,,,,,6070
3294,GI-GUARANI-0032,006071,6071,414,660,,,,,,,101,,,, , , , ,,,,,,,,6071
3295,GI-GUARANI-0033,006099,6099,660,,,,,,,,414,101,,, , , , ,,,,,,,,6099
3296,GI-GUARANI-0034,006118,6118,119,371,660,,,,,,222,,,,414,,,,,,,,,,,6118
3297,GI-GUARANI-0035,006119,6119,101,660,,,,,,,462,,,,414,,,,,,,,,,,6119
3298,GI-GUARANI-0036,006120,6120,119,660,,,,,,,423,,,, , , , ,,,,,,,,6120
3299,GI-GUARANI-0037,006121,6121,119,660,,,,,,,423,,,, , , , ,,,,,,,,6121
3300,GI-GUARANI-0038,006122,6122,119,660,,,,,,,423,,,, , , , ,,,,,,,,6122
3301,GI-GUARANI-0039,006123,6123,119,660,,,,,,,423,,,, , , , ,,,,,,,,6123
3302,GI-GUARANI-0040,006124,6124,119,660,,,,,,,423,,,, , , , ,,,,,,,,6124
3303,GI-GUARANI-0041,006125,6125,119,660,,,,,,,423,,,, , , , ,,,,,,,,6125
3304,GI-GUARANI-0042,006126,6126,119,660,,,,,,,423,,,, , , , ,,,,,,,,6126
3305,GI-GUARANI-0043,006127,6127,119,660,,,,,,, , , , , , , , ,,,,,,,,6127
3306,GI-GUARANI-0044,006128,6128,119,660,,,,,,, , , , , , , , ,,,,,,,,6128
3307,GI-GUARANI-0045,006129,6129,119,660,,,,,,, , , , , , , , ,,,,,,,,6129
3308,GI-GUARANI-0046,006130,6130,119,660,,,,,,, , , , , , , , ,,,,,,,,6130
3309,GI-GUARANI-0047,006131,6131,119,660,,,,,,, , , , , , , , ,,,,,,,,6131
3310,GI-GUARANI-0048,006132,6132,119,660,,,,,,, , , , , , , , ,,,,,,,,6132
3311,GI-GUARANI-0049,006133,6133,119,660,,,,,,, , , , , , , , ,,,,,,,,6133
3312,GI-GUARANI-0050,006134,6134,119,660,,,,,,, , , , , , , , ,,,,,,,,6134
3313,GI-GUARANI-0051,006135,6135,119,660,,,,,,, , , , , , , , ,,,,,,,,6135
3314,GI-GUARANI-0052,006136,6136,119,660,,,,,,, , , , , , , , ,,,,,,,,6136
3315,GI-GUARANI-0053,006137,6137,119,660,,,,,,, , , , , , , , ,,,,,,,,6137
3316,GI-GUARANI-0054,006138,6138,119,660,,,,,,, , , , , , , , ,,,,,,,,6138
3317,GI-GUARANI-0055,006139,6139,283,660,,,,,,, , , , , , , , ,,,,,,,,6139
3318,GI-GUARANI-0056,006140,6140,283,660,,,,,,, , , , , , , , ,,,,,,,,6140
3319,GI-GUARANI-0057,006141,6141,283,660,,,,,,, , , , , , , , ,,,,,,,,6141
3320,GI-GUARANI-0058,006142,6142,283,660,,,,,,, , , , , , , , ,,,,,,,,6142
3321,GI-GUARANI-0059,006143,6143,283,660,,,,,,, , , , , , , , ,,,,,,,,6143
3322,GI-GUARANI-0060,006144,6144,283,660,,,,,,, , , , , , , , ,,,,,,,,6144
3323,GI-GUARANI-0061,006145,6145,283,660,,,,,,, , , , , , , , ,,,,,,,,6145
3324,GI-GUARANI-0062,006146,6146,283,660,,,,,,, , , , , , , , ,,,,,,,,6146
3325,GI-GUARANI-0063,006147,6147,283,660,,,,,,, , , , , , , , ,,,,,,,,6147
3326,GI-GUARANI-0064,006148,6148,283,660,,,,,,, , , , , , , , ,,,,,,,,6148
3327,GI-GUARANI-0065,006149,6149,48,283,660,,,,,, , , , , , , , ,,,,,,,,6149
3328,GI-GUARANI-0066,006150,6150,48,283,660,,,,,, , , , , , , , ,,,,,,,,6150
3329,GI-GUARANI-0067,006151,6151,48,660,,,,,,, , , , , , , , ,,,,,,,,6151
3330,GI-GUARANI-0068,006152,6152,48,660,,,,,,, , , , , , , , ,,,,,,,,6152
3331,GI-GUARANI-0069,006153,6153,62,660,,,,,,, , , , , , , , ,,,,,,,,6153
3332,GI-GUARANI-0070,006154,6154,62,660,,,,,,, , , , , , , , ,,,,,,,,6154
3333,GI-GUARANI-0071,006155,6155,11,62,660,,,,,, , , , , , , , ,,,,,,,,6155
3334,GI-GUARANI-0072,006156,6156,62,660,,,,,,, , , , , , , , ,,,,,,,,6156
3335,GI-GUARANI-0073,006157,6157,62,660,,,,,,, , , , , , , , ,,,,,,,,6157
3336,GI-GUARANI-0074,006158,6158,62,660,,,,,,, , , , , , , , ,,,,,,,,6158
3337,GI-GUARANI-0075,006159,6159,62,660,,,,,,, , , , , , , , ,,,,,,,,6159
3338,GI-GUARANI-0076,006160,6160,62,660,,,,,,, , , , , , , , ,,,,,,,,6160
3339,GI-GUARANI-0077,006161,6161,62,660,,,,,,, , , , , , , , ,,,,,,,,6161
3340,GI-GUARANI-0078,006162,6162,62,172,660,,,,,, , , , , , , , ,,,,,,,,6162
3341,GI-GUARANI-0079,006163,6163,62,172,660,,,,,, , , , , , , , ,,,,,,,,6163
3342,GI-GUARANI-0080,006164,6164,62,172,660,,,,,, , , , , , , , ,,,,,,,,6164
3343,GI-GUARANI-0081,006165,6165,172,660,,,,,,, , , , , , , , ,,,,,,,,6165
3344,GI-GUARANI-0082,006166,6166,172,660,,,,,,, , , , , , , , ,,,,,,,,6166
3345,GI-GUARANI-0083,006167,6167,172,660,,,,,,, , , , , , , , ,,,,,,,,6167
3346,GI-GUARANI-0084,006168,6168,172,660,,,,,,, , , , , , , , ,,,,,,,,6168
3347,GI-GUARANI-0085,006169,6169,172,660,,,,,,, , , , , , , , ,,,,,,,,6169
3348,GI-GUARANI-0086,006170,6170,172,660,,,,,,, , , , , , , , ,,,,,,,,6170
3349,GI-GUARANI-0087,006171,6171,114,660,,,,,,, , , , , , , , ,,,,,,,,6171
3350,GI-GUARANI-0088,006172,6172,114,660,,,,,,, , , , , , , , ,,,,,,,,6172
3351,GI-GUARANI-0089,006173,6173,114,660,,,,,,, , , , , , , , ,,,,,,,,6173
3352,GI-GUARANI-0090,006174,6174,114,660,,,,,,, , , , , , , , ,,,,,,,,6174
3353,GI-GUARANI-0091,006175,6175,114,660,,,,,,, , , , , , , , ,,,,,,,,6175
3354,GI-GUARANI-0092,006176,6176,114,660,,,,,,, , , , , , , , ,,,,,,,,6176
3355,GI-GUARANI-0093,006177,6177,114,660,,,,,,, , , , , , , , ,,,,,,,,6177
3356,GI-GUARANI-0094,006178,6178,114,660,,,,,,, , , , , , , , ,,,,,,,,6178
3357,GI-GUARANI-0095,006179,6179,114,660,,,,,,, , , , , , , , ,,,,,,,,6179
3358,GI-GUARANI-0096,006180,6180,25,51,660,,,,,, , , , , , , , ,,,,,,,,6180
3359,GI-GUARANI-0097,006181,6181,51,114,660,,,,,, , , , , , , , ,,,,,,,,6181
3360,GI-GUARANI-0098,006182,6182,51,58,660,,,,,, , , , , , , , ,,,,,,,,6182
3361,GI-GUARANI-0099,006183,6183,51,58,114,660,,,,, , , , , , , , ,,,,,,,,6183
3362,GI-GUARANI-0100,006184,6184,51,114,660,,,,,, , , , , , , , ,,,,,,,,6184
3363,GI-GUARANI-0101,006185,6185,119,148,660,,,,,, , , , , , , , ,,,,,,,,6185
3364,GI-GUARANI-0102,006186,6186,58,101,660,,,,,, , , , , , , , ,,,,,,,,6186
3365,GI-GUARANI-0103,006187,6187,58,660,,,,,,, , , , , , , , ,,,,,,,,6187
3366,GI-GUARANI-0104,006188,6188,58,660,,,,,,, , , , , , , , ,,,,,,,,6188
3367,GI-GUARANI-0105,006189,6189,58,114,660,,,,,, , , , , , , , ,,,,,,,,6189
3368,GI-GUARANI-0106,006190,6190,166,242,660,,,,,, , , , , , , , ,,,,,,,,6190
3369,GI-GUARANI-0107,006191,6191,166,242,660,,,,,, , , , , , , , ,,,,,,,,6191
3370,GI-GUARANI-0108,006192,6192,166,242,660,,,,,, , , , , , , , ,,,,,,,,6192
3371,GI-GUARANI-0109,006193,6193,166,242,660,,,,,, , , , , , , , ,,,,,,,,6193
3372,GI-GUARANI-0110,006194,6194,166,242,660,,,,,, , , , , , , , ,,,,,,,,6194
3373,GI-GUARANI-0111,006195,6195,166,242,660,,,,,, , , , , , , , ,,,,,,,,6195
3374,GI-GUARANI-0112,006196,6196,119,660,,,,,,, , , , , , , , ,,,,,,,,6196
3375,GP-GAVIÃO PARKATEJÊ-0001,006436,6436,119,416,472,,,,,, , , , , , , , ,,,,,,,,6436
3376,GP-GAVIÃO PARKATEJÊ-0002,006437,6437,172,416,472,,,,,, , , , , , , , ,,,,,,,,6437
3377,GP-GAVIÃO PARKATEJÊ-0003,006438,6438,94,119,,,,,,,416,472,,, , , , ,,,,,,,,6438
3378,GP-GAVIÃO PARKATEJÊ-0004,006439,6439,94,,,,,,,,62,416,472,, , , , ,,,,,,,,6439
3379,GP-GAVIÃO PARKATEJÊ-0005,006440,6440,94,,,,,,,,62,416,472,, , , , ,,,,,,,,6440
3380,GP-GAVIÃO PARKATEJÊ-0006,006441,6441,94,,,,,,,,62,416,472,, , , , ,,,,,,,,6441
3381,GP-GAVIÃO PARKATEJÊ-0007,006442,6442,94,,,,,,,,62,416,472,, , , , ,,,,,,,,6442
3382,GP-GAVIÃO PARKATEJÊ-0008,006443,6443,58,416,472,,,,,, , , , , , , , ,,,,,,,,6443
3383,GP-GAVIÃO PARKATEJÊ-0009,006444,6444,173,416,472,,,,,, , , , , , , , ,,,,,,,,6444
3384,GP-GAVIÃO PARKATEJÊ-0010,006445,6445,58,416,472,,,,,, , , , , , , , ,,,,,,,,6445
3385,GP-GAVIÃO PARKATEJÊ-0011,006446,6446,58,416,472,,,,,, , , , , , , , ,,,,,,,,6446
3386,GP-GAVIÃO PARKATEJÊ-0012,006447,6447,62,416,472,,,,,, , , , , , , , ,,,,,,,,6447
3387,GP-GAVIÃO PARKATEJÊ-0013,006448,6448,59,416,472,,,,,, , , , , , , , ,,,,,,,,6448
3388,GP-GAVIÃO PARKATEJÊ-0014,006449,6449,89,416,472,,,,,, , , , , , , , ,,,,,,,,6449
3389,GP-GAVIÃO PARKATEJÊ-0015,006450,6450,89,416,472,,,,,, , , , , , , , ,,,,,,,,6450
3390,GP-GAVIÃO PARKATEJÊ-0016,006451,6451,89,416,472,,,,,, , , , , , , , ,,,,,,,,6451
3391,GP-GAVIÃO PARKATEJÊ-0017,006452,6452,25,,,,,,,,416,472,,, , , , ,,,,,,,,6452
3392,GP-GAVIÃO PARKATEJÊ-0018,006453,6453,25,,,,,,,,416,472,,, , , , ,,,,,,,,6453
3393,GP-GAVIÃO PARKATEJÊ-0019,006454,6454,25,,,,,,,,114,416,472,, , , , ,,,,,,,,6454
3394,GP-GAVIÃO PARKATEJÊ-0020,006455,6455,114,416,472,,,,,, , , , , , , , ,,,,,,,,6455
3395,GP-GAVIÃO PARKATEJÊ-0021,006456,6456,114,416,472,,,,,, , , , , , , , ,,,,,,,,6456
3396,GP-GAVIÃO PARKATEJÊ-0022,006457,6457,114,416,472,,,,,, , , , , , , , ,,,,,,,,6457
3397,GP-GAVIÃO PARKATEJÊ-0023,006458,6458,114,416,472,,,,,, , , , , , , , ,,,,,,,,6458
3398,GP-GAVIÃO PARKATEJÊ-0024,006459,6459,114,416,472,,,,,, , , , , , , , ,,,,,,,,6459
3399,GP-GAVIÃO PARKATEJÊ-0025,006460,6460,50,114,416,,,,,, , , , , , , , ,,,,,,,,6460
3400,GP-GAVIÃO PARKATEJÊ-0026,006461,6461,50,416,,,,,,, , , , , , , , ,,,,,,,,6461
3401,IN-INGARIKÓ-0001,005347,5347,62,172,425,538,,,,,,,,,,,,,,,,,,,,5347
3402,IN-INGARIKÓ-0002,005348,5348,119,425,538,,,,,,,,,,,,,,,,,,,,,5348
3403,IT-ITOGAPUK E KEP KIRI WAT-0001,005447,5447,18,196,,,,,,,730,736,,,425,,,,,,,,,,,5447
3404,IT-ITOGAPUK E KEP KIRI WAT-0002,005448,5448,18,,,,,,,,730,736,,,425,,,,,,,,,,,5448
3405,IT-ITOGAPUK E KEP KIRI WAT-0003,005449,5449,18,196,,,,,,,730,736,,,425,474,119,,,,,,,,,5449
3406,IT-ITOGAPUK E KEP KIRI WAT-0004,005450,5450,18,,,,,,,,730,736,,,425,,,,,,,,,,,5450
3407,IT-ITOGAPUK E KEP KIRI WAT-0005,005451,5451,18,,,,,,,,730,736,,,425,,,,,,,,,,,5451
3408,IT-ITOGAPUK E KEP KIRI WAT-0006,005452,5452,62,,,,,,,,730,737,,,425,,,,,,,,,,,5452
3409,IT-ITOGAPUK E KEP KIRI WAT-0007,005453,5453,730,737,,,,,,,425,48,,, , , , ,,,,,,,,5453
3410,JU-JURUNA-0001,006462,6462,28,196,413,741,,,,, , , , , , , , ,,,,,,,,6462
3411,JU-JURUNA-0002,006463,6463,126,,,,,,,,369,413,741,, , , , ,,,,,,,,6463
3412,JU-JURUNA-0003,006464,6464,35,413,741,,,,,, , , , , , , , ,,,,,,,,6464
3413,JU-JURUNA-0004,006465,6465,35,282,413,741,,,,, , , , , , , , ,,,,,,,,6465
3414,JU-JURUNA-0005,006466,6466,35,413,741,,,,,, , , , , , , , ,,,,,,,,6466
3415,JU-JURUNA-0006,006467,6467,48,413,741,,,,,, , , , , , , , ,,,,,,,,6467
3416,JU-JURUNA-0007,006468,6468,35,413,741,,,,,, , , , , , , , ,,,,,,,,6468
3417,JU-JURUNA-0008,006469,6469,172,413,741,,,,,, , , , , , , , ,,,,,,,,6469
3418,JU-JURUNA-0009,006470,6470,62,172,196,413,730,741,,, , , , , , , , ,,,,,,,,6470
3419,JU-JURUNA-0010,006471,6471,172,196,413,730,741,,,, , , , , , , , ,,,,,,,,6471
3420,JV-JAVAÉ-0001,005506,5506,378,,,,,,,,33,,,,446,,,,,,,,,,,5506
3421,JV-JAVAÉ-0002,005507,5507,378,,,,,,,,196,,,,446,,,,,,,,,,,5507
3422,JV-JAVAÉ-0003,005508,5508,378,,,,,,,,62,172,,,446,,,,,,,,,,,5508
3423,JV-JAVAÉ-0004,005509,5509,378,,,,,,,,232,,,,446,,,,,,,,,,,5509
3424,KA-KARAJÁ-0001,005517,5517,72,126,239,430,446,,,, , , , , , , , ,,,,,,,,5517
3425,KA-KARAJÁ-0002,005518,5518,114,430,446,,,,,, , , , , , , , ,,,,,,,,5518
3426,KA-KARAJÁ-0003,005519,5519,248,430,446,,,,,, , , , , , , , ,,,,,,,,5519
3427,KA-KARAJÁ-0004,005520,5520,266,430,446,,,,,, , , , , , , , ,,,,,,,,5520
3428,KA-KARAJÁ-0005,005521,5521,114,430,446,,,,,, , , , , , , , ,,,,,,,,5521
3429,KA-KARAJÁ-0006,005522,5522,114,,,,,,,,119,430,446,, , , , ,,,,,,,,5522
3430,KA-KARAJÁ-0007,005523,5523,232,430,446,,,,,, , , , , , , , ,,,,,,,,5523
3431,KA-KARAJÁ-0008,005524,5524,62,172,430,446,,,,, , , , , , , , ,,,,,,,,5524
3432,KA-KARAJÁ-0009,005525,5525,62,430,446,,,,,, , , , , , , , ,,,,,,,,5525
3433,KA-KARAJÁ-0010,005526,5526,161,,,,,,,,232,430,446,, , , , ,,,,,,,,5526
3434,KA-KARAJÁ-0011,005527,5527,248,430,446,,,,,, , , , , , , , ,,,,,,,,5527
3435,KA-KARAJÁ-0012,005528,5528,94,232,430,446,,,,, , , , , , , , ,,,,,,,,5528
3436,KA-KARAJÁ-0013,005529,5529,94,,,,,,,,62,430,446,, , , , ,,,,,,,,5529
3437,KA-KARAJÁ-0014,005530,5530,172,430,446,,,,,,730,,,, , , , ,,,,,,,,5530
3438,KA-KARAJÁ-0015,005531,5531,119,430,446,,,,,, , , , , , , , ,,,,,,,,5531
3439,KA-KARAJÁ-0016,005532,5532,232,,,,,,,,446,,,,413,,,,,,,,,,,5532
3440,KA-KARAJÁ-0017,005533,5533,413,,,,,,,,232,,,,446,,,,,,,,,,,5533
3441,KA-KARAJÁ-0018,005534,5534,413,,,,,,,,232,,,,446,,,,,,,,,,,5534
3442,KA-KARAJÁ-0019,005535,5535,119,126,196,430,446,730,,, , , , , , , , ,,,,,,,,5535
3443,KA-KARAJÁ-0020,005536,5536,119,,,,,,,,126,196,430,446, , , , ,,,,,,,,5536
3444,KA-KARAJÁ-0021,005537,5537,119,,,,,,,,126,196,430,446, , , , ,,,,,,,,5537
3445,KA-KARAJÁ-0022,005538,5538,119,,,,,,,,196,,,,126,430,446,730,,,,,,,,5538
3446,KA-KARAJÁ-0023,005539,5539,59,119,430,446,,,,, , , , , , , , ,,,,,,,,5539
3447,KA-KARAJÁ-0024,005540,5540,62,172,430,446,,,,, , , , , , , , ,,,,,,,,5540
3448,KA-KARAJÁ-0025,005541,5541,33,430,446,,,,,, , , , , , , , ,,,,,,,,5541
3449,KA-KARAJÁ-0026,005542,5542,62,,,,,,,,430,446,730,, , , , ,,,,,,,,5542
3450,KA-KARAJÁ-0027,005543,5543,72,126,239,430,446,,,, , , , , , , , ,,,,,,,,5543
3451,KA-KARAJÁ-0028,005544,5544,48,62,172,430,446,,,, , , , , , , , ,,,,,,,,5544
3452,KA-KARAJÁ-0029,005545,5545,62,172,430,446,,,,, , , , , , , , ,,,,,,,,5545
3453,KA-KARAJÁ-0030,005546,5546,8,430,446,,,,,, , , , , , , , ,,,,,,,,5546
3454,KA-KARAJÁ-0031,005547,5547,72,,,,,,,,126,239,430,446, , , , ,,,,,,,,5547
3455,KA-KARAJÁ-0032,005548,5548,232,430,446,,,,,, , , , , , , , ,,,,,,,,5548
3456,KA-KARAJÁ-0033,005549,5549,62,232,430,446,,,,, , , , , , , , ,,,,,,,,5549
3457,KA-KARAJÁ-0034,005550,5550,62,430,446,,,,,, , , , , , , , ,,,,,,,,5550
3458,KA-KARAJÁ-0035,005551,5551,730,,,,,,,,172,196,430,446, , , , ,,,,,,,,5551
3459,KA-KARAJÁ-0036,005552,5552,18,266,430,446,,,,, , , , , , , , ,,,,,,,,5552
3460,KA-KARAJÁ-0037,005553,5553,62,172,430,446,,,,, , , , , , , , ,,,,,,,,5553
3461,KA-KARAJÁ-0038,005554,5554,62,172,430,446,,,,, , , , , , , , ,,,,,,,,5554
3462,KA-KARAJÁ-0039,005555,5555,172,430,446,,,,,, , , , , , , , ,,,,,,,,5555
3463,KA-KARAJÁ-0040,005556,5556,232,430,446,,,,,, , , , , , , , ,,,,,,,,5556
3464,KA-KARAJÁ-0041,005557,5557,232,266,430,446,,,,, , , , , , , , ,,,,,,,,5557
3465,KA-KARAJÁ-0042,005558,5558,101,430,446,,,,,, , , , , , , , ,,,,,,,,5558
3466,KA-KARAJÁ-0043,005559,5559,119,430,446,,,,,, , , , , , , , ,,,,,,,,5559
3467,KA-KARAJÁ-0044,005560,5560,119,430,446,,,,,, , , , , , , , ,,,,,,,,5560
3468,KA-KARAJÁ-0045,005561,5561,119,430,446,,,,,, , , , , , , , ,,,,,,,,5561
3469,KA-KARAJÁ-0046,005562,5562,114,430,446,,,,,, , , , , , , , ,,,,,,,,5562
3470,KA-KARAJÁ-0047,005563,5563,232,430,446,,,,,, , , , , , , , ,,,,,,,,5563
3471,KA-KARAJÁ-0048,005564,5564,62,430,446,,,,,, , , , , , , , ,,,,,,,,5564
3472,KA-KARAJÁ-0049,005565,5565,62,430,446,,,,,, , , , , , , , ,,,,,,,,5565
3473,KA-KARAJÁ-0050,005566,5566,172,430,446,,,,,, , , , , , , , ,,,,,,,,5566
3474,KA-KARAJÁ-0051,005567,5567,172,196,430,446,,,,, , , , , , , , ,,,,,,,,5567
3475,KA-KARAJÁ-0052,005568,5568,196,,,,,,,,48,,,,430,446,,,,,,,,,,5568
3476,KA-KARAJÁ-0053,005569,5569,232,263,430,446,,,,, , , , , , , , ,,,,,,,,5569
3477,KA-KARAJÁ-0054,005570,5570,18,266,430,446,,,,, , , , , , , , ,,,,,,,,5570
3478,KA-KARAJÁ-0055,005571,5571,62,430,446,,,,,, , , , , , , , ,,,,,,,,5571
3479,KA-KARAJÁ-0056,005572,5572,62,430,446,,,,,, , , , , , , , ,,,,,,,,5572
3480,KA-KARAJÁ-0057,005573,5573,18,,,,,,,,62,430,446,, , , , ,,,,,,,,5573
3481,KA-KARAJÁ-0058,005574,5574,48,196,430,446,,,,, , , , , , , , ,,,,,,,,5574
3482,KA-KARAJÁ-0059,005575,5575,73,430,446,,,,,, , , , , , , , ,,,,,,,,5575
3483,KA-KARAJÁ-0060,005576,5576,62,126,430,446,,,,,239,,,, , , , ,,,,,,,,5576
3484,KA-KARAJÁ-0061,005577,5577,62,172,430,446,,,,, , , , , , , , ,,,,,,,,5577
3485,KA-KARAJÁ-0062,005578,5578,72,126,239,430,446,,,, , , , , , , , ,,,,,,,,5578
3486,KA-KARAJÁ-0063,005579,5579,8,59,430,446,,,,, , , , , , , , ,,,,,,,,5579
3487,KA-KARAJÁ-0064,005580,5580,114,430,446,,,,,, , , , , , , , ,,,,,,,,5580
3488,KA-KARAJÁ-0065,005581,5581,25,114,430,446,,,,, , , , , , , , ,,,,,,,,5581
3489,KA-KARAJÁ-0066,005582,5582,62,430,446,,,,,,730,,,, , , , ,,,,,,,,5582
3490,KA-KARAJÁ-0067,005583,5583,126,239,430,446,,,,, , , , , , , , ,,,,,,,,5583
3491,KA-KARAJÁ-0068,005584,5584,399,430,446,,,,,, , , , , , , , ,,,,,,,,5584
3492,KA-KARAJÁ-0069,005585,5585,266,430,446,,,,,,34,,,, , , , ,,,,,,,,5585
3493,KA-KARAJÁ-0070,005586,5586,33,430,446,,,,,, , , , , , , , ,,,,,,,,5586
3494,KA-KARAJÁ-0071,005587,5587,48,430,446,730,,,,, , , , , , , , ,,,,,,,,5587
3495,KA-KARAJÁ-0072,005588,5588,8,59,430,446,,,,, , , , , , , , ,,,,,,,,5588
3496,KA-KARAJÁ-0073,005589,5589,126,239,430,446,,,,, , , , , , , , ,,,,,,,,5589
3497,KA-KARAJÁ-0074,005590,5590,114,430,446,,,,,, , , , , , , , ,,,,,,,,5590
3498,KA-KARAJÁ-0075,005591,5591,196,430,446,,,,,, , , , , , , , ,,,,,,,,5591
3499,KA-KARAJÁ-0076,005592,5592,59,282,430,446,,,,,119,,,, , , , ,,,,,,,,5592
3500,KA-KARAJÁ-0077,005593,5593,196,430,446,,,,,, , , , , , , , ,,,,,,,,5593
3501,KA-KARAJÁ-0078,005594,5594,62,430,446,,,,,, , , , , , , , ,,,,,,,,5594
3502,KA-KARAJÁ-0079,005595,5595,62,430,446,,,,,, , , , , , , , ,,,,,,,,5595
3503,KA-KARAJÁ-0080,005596,5596,62,430,446,,,,,,48,,,, , , , ,,,,,,,,5596
3504,KA-KARAJÁ-0081,005597,5597,101,430,446,,,,,, , , , , , , , ,,,,,,,,5597
3505,KA-KARAJÁ-0082,005598,5598,101,430,446,,,,,, , , , , , , , ,,,,,,,,5598
3506,KA-KARAJÁ-0083,005599,5599,119,172,430,446,,,,, , , , , , , , ,,,,,,,,5599
3507,KA-KARAJÁ-0084,005600,5600,119,430,446,,,,,, , , , , , , , ,,,,,,,,5600
3508,KA-KARAJÁ-0085,005601,5601,119,430,446,,,,,, , , , , , , , ,,,,,,,,5601
3509,KA-KARAJÁ-0086,005602,5602,126,239,430,446,,,,, , , , , , , , ,,,,,,,,5602
3510,KA-KARAJÁ-0087,005603,5603,266,430,446,,,,,, , , , , , , , ,,,,,,,,5603
3511,KA-KARAJÁ-0088,005604,5604,196,430,446,730,,,,, , , , , , , , ,,,,,,,,5604
3512,KA-KARAJÁ-0089,005605,5605,196,430,446,730,,,,, , , , , , , , ,,,,,,,,5605
3513,KA-KARAJÁ-0090,005606,5606,62,430,446,730,,,,, , , , , , , , ,,,,,,,,5606
3514,KA-KARAJÁ-0091,005607,5607,62,196,430,446,,,,, , , , , , , , ,,,,,,,,5607
3515,KA-KARAJÁ-0092,005608,5608,282,430,446,,,,,, , , , , , , , ,,,,,,,,5608
3516,KA-KARAJÁ-0093,005609,5609,114,430,446,,,,,, , , , , , , , ,,,,,,,,5609
3517,KA-KARAJÁ-0094,005610,5610,266,430,446,,,,,, , , , , , , , ,,,,,,,,5610
3518,KA-KARAJÁ-0095,005611,5611,114,430,446,,,,,, , , , , , , , ,,,,,,,,5611
